,species_common_name,period,ace_transfer_price,starting_year,fishing_year,wt_ace_2,wt_ace_1
1311,Stargazer,Starting Oct 2002,0.51841105,2002,2002,0.129602762,
1311,Stargazer,Starting Oct 2002,0.51841105,2002,2003,,0.388808287
1312,Stargazer,Starting Oct 2003,0.590442267,2003,2003,0.147610567,
1312,Stargazer,Starting Oct 2003,0.590442267,2003,2004,,0.442831701
1313,Stargazer,Starting Oct 2004,0.488631817,2004,2004,0.122157954,
1313,Stargazer,Starting Oct 2004,0.488631817,2004,2005,,0.366473863
1314,Stargazer,Starting Oct 2005,0.534462678,2005,2005,0.133615669,
1314,Stargazer,Starting Oct 2005,0.534462678,2005,2006,,0.400847008
1315,Stargazer,Starting Oct 2006,0.465213567,2006,2006,0.116303392,
1315,Stargazer,Starting Oct 2006,0.465213567,2006,2007,,0.348910175
1316,Stargazer,Starting Oct 2007,0.446029118,2007,2007,0.111507279,
1316,Stargazer,Starting Oct 2007,0.446029118,2007,2008,,0.334521838
1317,Stargazer,Starting Oct 2008,0.477505118,2008,2008,0.119376279,
1317,Stargazer,Starting Oct 2008,0.477505118,2008,2009,,0.358128838
1318,Stargazer,Starting Oct 2009,0.420781225,2009,2009,0.105195306,
1318,Stargazer,Starting Oct 2009,0.420781225,2009,2010,,0.315585919
1319,Stargazer,Starting Oct 2010,0.427372909,2010,2010,0.106843227,
1319,Stargazer,Starting Oct 2010,0.427372909,2010,2011,,0.320529682
1320,Stargazer,Starting Oct 2011,0.487469199,2011,2011,0.1218673,
1320,Stargazer,Starting Oct 2011,0.487469199,2011,2012,,0.365601899
1321,Stargazer,Starting Oct 2012,0.430546093,2012,2012,0.107636523,
1321,Stargazer,Starting Oct 2012,0.430546093,2012,2013,,0.32290957
1322,Stargazer,Starting Oct 2013,0.527791208,2013,2013,0.131947802,
1322,Stargazer,Starting Oct 2013,0.527791208,2013,2014,,0.395843406
1323,Stargazer,Starting Oct 2014,0.43714524,2014,2014,0.10928631,
1323,Stargazer,Starting Oct 2014,0.43714524,2014,2015,,0.32785893
1324,Stargazer,Starting Oct 2015,0.452861021,2015,2015,0.113215255,
1324,Stargazer,Starting Oct 2015,0.452861021,2015,2016,,0.339645766
1325,Stargazer,Starting Oct 2016,0.484454449,2016,2016,0.121113612,
1325,Stargazer,Starting Oct 2016,0.484454449,2016,2017,,0.363340837
1326,Stargazer,Starting Oct 2017,0.582090346,2017,2017,0.145522586,
1326,Stargazer,Starting Oct 2017,0.582090346,2017,2018,,0.436567759
1327,Stargazer,Starting Oct 2018,0.405164087,2018,2018,0.101291022,
1327,Stargazer,Starting Oct 2018,0.405164087,2018,2019,,0.303873065
1328,Stargazer,Starting Oct 2019,0.470178991,2019,2019,0.117544748,
1328,Stargazer,Starting Oct 2019,0.470178991,2019,2020,,0.352634243
1329,Stargazer,Starting Oct 2020,0.479383738,2020,2020,0.119845934,
1329,Stargazer,Starting Oct 2020,0.479383738,2020,2021,,0.359537803
1330,Stargazer,Starting Oct 2021,0.471137846,2021,2021,0.117784461,
1330,Stargazer,Starting Oct 2021,0.471137846,2021,2022,,0.353353384
1331,Swordfish,Starting Oct 2004,1.2466,2004,2004,0.31165,
1331,Swordfish,Starting Oct 2004,1.2466,2004,2005,,0.93495
1332,Swordfish,Starting Oct 2005,1.0028,2005,2005,0.2507,
1332,Swordfish,Starting Oct 2005,1.0028,2005,2006,,0.7521
1333,Swordfish,Starting Oct 2006,1.1431,2006,2006,0.285775,
1333,Swordfish,Starting Oct 2006,1.1431,2006,2007,,0.857325
1334,Swordfish,Starting Oct 2007,1.1307,2007,2007,0.282675,
1334,Swordfish,Starting Oct 2007,1.1307,2007,2008,,0.848025
1335,Swordfish,Starting Oct 2008,0.8141,2008,2008,0.203525,
1335,Swordfish,Starting Oct 2008,0.8141,2008,2009,,0.610575
1336,Swordfish,Starting Oct 2009,0.7844,2009,2009,0.1961,
1336,Swordfish,Starting Oct 2009,0.7844,2009,2010,,0.5883
1337,Swordfish,Starting Oct 2010,0.9267,2010,2010,0.231675,
1337,Swordfish,Starting Oct 2010,0.9267,2010,2011,,0.695025
1338,Swordfish,Starting Oct 2011,0.8799,2011,2011,0.219975,
1338,Swordfish,Starting Oct 2011,0.8799,2011,2012,,0.659925
1339,Swordfish,Starting Oct 2012,0.7293,2012,2012,0.182325,
1339,Swordfish,Starting Oct 2012,0.7293,2012,2013,,0.546975
1340,Swordfish,Starting Oct 2013,1.0391,2013,2013,0.259775,
1340,Swordfish,Starting Oct 2013,1.0391,2013,2014,,0.779325
1341,Swordfish,Starting Oct 2014,0.8524,2014,2014,0.2131,
1341,Swordfish,Starting Oct 2014,0.8524,2014,2015,,0.6393
1342,Swordfish,Starting Oct 2015,0.7187,2015,2015,0.179675,
1342,Swordfish,Starting Oct 2015,0.7187,2015,2016,,0.539025
1343,Swordfish,Starting Oct 2016,0.7506,2016,2016,0.18765,
1343,Swordfish,Starting Oct 2016,0.7506,2016,2017,,0.56295
1344,Swordfish,Starting Oct 2017,0.8331,2017,2017,0.208275,
1344,Swordfish,Starting Oct 2017,0.8331,2017,2018,,0.624825
1345,Swordfish,Starting Oct 2018,0.8548,2018,2018,0.2137,
1345,Swordfish,Starting Oct 2018,0.8548,2018,2019,,0.6411
1346,Swordfish,Starting Oct 2019,0.991,2019,2019,0.24775,
1346,Swordfish,Starting Oct 2019,0.991,2019,2020,,0.74325
1347,Swordfish,Starting Oct 2020,0.9436,2020,2020,0.2359,
1347,Swordfish,Starting Oct 2020,0.9436,2020,2021,,0.7077
1348,Tarakihi,Starting Oct 2001,0.605585762,2001,2001,0.151396441,
1348,Tarakihi,Starting Oct 2001,0.605585762,2001,2002,,0.454189322
1349,Tarakihi,Starting Oct 2002,0.909492303,2002,2002,0.227373076,
1349,Tarakihi,Starting Oct 2002,0.909492303,2002,2003,,0.682119227
1350,Tarakihi,Starting Oct 2003,0.956788878,2003,2003,0.239197219,
1350,Tarakihi,Starting Oct 2003,0.956788878,2003,2004,,0.717591658
1351,Tarakihi,Starting Oct 2004,0.857635515,2004,2004,0.214408879,
1351,Tarakihi,Starting Oct 2004,0.857635515,2004,2005,,0.643226636
1352,Tarakihi,Starting Oct 2005,0.812143782,2005,2005,0.203035946,
1352,Tarakihi,Starting Oct 2005,0.812143782,2005,2006,,0.609107837
1353,Tarakihi,Starting Oct 2006,0.78523571,2006,2006,0.196308928,
1353,Tarakihi,Starting Oct 2006,0.78523571,2006,2007,,0.588926783
1354,Tarakihi,Starting Oct 2007,1.079504238,2007,2007,0.26987606,
1354,Tarakihi,Starting Oct 2007,1.079504238,2007,2008,,0.809628179
1355,Tarakihi,Starting Oct 2008,0.931315472,2008,2008,0.232828868,
1355,Tarakihi,Starting Oct 2008,0.931315472,2008,2009,,0.698486604
1356,Tarakihi,Starting Oct 2009,0.938990233,2009,2009,0.234747558,
1356,Tarakihi,Starting Oct 2009,0.938990233,2009,2010,,0.704242675
1357,Tarakihi,Starting Oct 2010,0.940613846,2010,2010,0.235153462,
1357,Tarakihi,Starting Oct 2010,0.940613846,2010,2011,,0.705460385
1358,Tarakihi,Starting Oct 2011,0.846354546,2011,2011,0.211588637,
1358,Tarakihi,Starting Oct 2011,0.846354546,2011,2012,,0.63476591
1359,Tarakihi,Starting Oct 2012,0.854950956,2012,2012,0.213737739,
1359,Tarakihi,Starting Oct 2012,0.854950956,2012,2013,,0.641213217
1360,Tarakihi,Starting Oct 2013,0.900089462,2013,2013,0.225022365,
1360,Tarakihi,Starting Oct 2013,0.900089462,2013,2014,,0.675067096
1361,Tarakihi,Starting Oct 2014,0.89647846,2014,2014,0.224119615,
1361,Tarakihi,Starting Oct 2014,0.89647846,2014,2015,,0.672358845
1362,Tarakihi,Starting Oct 2015,0.888750634,2015,2015,0.222187659,
1362,Tarakihi,Starting Oct 2015,0.888750634,2015,2016,,0.666562976
1363,Tarakihi,Starting Oct 2016,0.895190652,2016,2016,0.223797663,
1363,Tarakihi,Starting Oct 2016,0.895190652,2016,2017,,0.671392989
1364,Tarakihi,Starting Oct 2017,0.869400065,2017,2017,0.217350016,
1364,Tarakihi,Starting Oct 2017,0.869400065,2017,2018,,0.652050049
1365,Tarakihi,Starting Oct 2018,0.96423531,2018,2018,0.241058828,
1365,Tarakihi,Starting Oct 2018,0.96423531,2018,2019,,0.723176483
1366,Tarakihi,Starting Oct 2019,0.969607348,2019,2019,0.242401837,
1366,Tarakihi,Starting Oct 2019,0.969607348,2019,2020,,0.727205511
1367,Tarakihi,Starting Oct 2020,1.03216616,2020,2020,0.25804154,
1367,Tarakihi,Starting Oct 2020,1.03216616,2020,2021,,0.77412462
1368,Tarakihi,Starting Oct 2021,0.942807535,2021,2021,0.235701884,
1368,Tarakihi,Starting Oct 2021,0.942807535,2021,2022,,0.707105651
1369,Trevally,Starting Oct 2001,0.451670141,2001,2001,0.112917535,
1369,Trevally,Starting Oct 2001,0.451670141,2001,2002,,0.338752606
1370,Trevally,Starting Oct 2002,0.394163923,2002,2002,0.098540981,
1370,Trevally,Starting Oct 2002,0.394163923,2002,2003,,0.295622942
1371,Trevally,Starting Oct 2003,0.385330962,2003,2003,0.09633274,
1371,Trevally,Starting Oct 2003,0.385330962,2003,2004,,0.288998221
1372,Trevally,Starting Oct 2004,0.389079801,2004,2004,0.09726995,
1372,Trevally,Starting Oct 2004,0.389079801,2004,2005,,0.291809851
1373,Trevally,Starting Oct 2005,0.37726253,2005,2005,0.094315632,
1373,Trevally,Starting Oct 2005,0.37726253,2005,2006,,0.282946897
1374,Trevally,Starting Oct 2006,0.362571428,2006,2006,0.090642857,
1374,Trevally,Starting Oct 2006,0.362571428,2006,2007,,0.271928571
1375,Trevally,Starting Oct 2007,0.432904035,2007,2007,0.108226009,
1375,Trevally,Starting Oct 2007,0.432904035,2007,2008,,0.324678026
1376,Trevally,Starting Oct 2008,0.346187673,2008,2008,0.086546918,
1376,Trevally,Starting Oct 2008,0.346187673,2008,2009,,0.259640755
1377,Trevally,Starting Oct 2009,0.356224727,2009,2009,0.089056182,
1377,Trevally,Starting Oct 2009,0.356224727,2009,2010,,0.267168545
1378,Trevally,Starting Oct 2010,0.385904379,2010,2010,0.096476095,
1378,Trevally,Starting Oct 2010,0.385904379,2010,2011,,0.289428284
1379,Trevally,Starting Oct 2011,0.355813678,2011,2011,0.08895342,
1379,Trevally,Starting Oct 2011,0.355813678,2011,2012,,0.266860259
1380,Trevally,Starting Oct 2012,0.339005747,2012,2012,0.084751437,
1380,Trevally,Starting Oct 2012,0.339005747,2012,2013,,0.25425431
1381,Trevally,Starting Oct 2013,0.382759895,2013,2013,0.095689974,
1381,Trevally,Starting Oct 2013,0.382759895,2013,2014,,0.287069921
1382,Trevally,Starting Oct 2014,0.370996355,2014,2014,0.092749089,
1382,Trevally,Starting Oct 2014,0.370996355,2014,2015,,0.278247266
1383,Trevally,Starting Oct 2015,0.318006991,2015,2015,0.079501748,
1383,Trevally,Starting Oct 2015,0.318006991,2015,2016,,0.238505243
1384,Trevally,Starting Oct 2016,0.421910499,2016,2016,0.105477625,
1384,Trevally,Starting Oct 2016,0.421910499,2016,2017,,0.316432874
1385,Trevally,Starting Oct 2017,0.486434788,2017,2017,0.121608697,
1385,Trevally,Starting Oct 2017,0.486434788,2017,2018,,0.364826091
1386,Trevally,Starting Oct 2018,0.606733689,2018,2018,0.151683422,
1386,Trevally,Starting Oct 2018,0.606733689,2018,2019,,0.455050267
1387,Trevally,Starting Oct 2019,0.448903261,2019,2019,0.112225815,
1387,Trevally,Starting Oct 2019,0.448903261,2019,2020,,0.336677446
1388,Trevally,Starting Oct 2020,0.452878494,2020,2020,0.113219624,
1388,Trevally,Starting Oct 2020,0.452878494,2020,2021,,0.339658871
1389,Trevally,Starting Oct 2021,0.438728797,2021,2021,0.109682199,
1389,Trevally,Starting Oct 2021,0.438728797,2021,2022,,0.329046598
108,Triangle shell,Starting Apr 2014,0.5355,2014,2014,0.401625,
108,Triangle shell,Starting Apr 2014,0.5355,2014,2015,,0.133875
109,Triangle shell,Starting Apr 2015,0.6298,2015,2015,0.47235,
109,Triangle shell,Starting Apr 2015,0.6298,2015,2016,,0.15745
110,Triangle shell,Starting Apr 2017,1,2017,2017,0.75,
110,Triangle shell,Starting Apr 2017,1,2017,2018,,0.25
111,Trough Shell,Starting Apr 2017,1,2017,2017,0.75,
111,Trough Shell,Starting Apr 2017,1,2017,2018,,0.25
1390,Trumpeter,Starting Oct 2001,0.220728744,2001,2001,0.055182186,
1390,Trumpeter,Starting Oct 2001,0.220728744,2001,2002,,0.165546558
1391,Trumpeter,Starting Oct 2002,0.271265133,2002,2002,0.067816283,
1391,Trumpeter,Starting Oct 2002,0.271265133,2002,2003,,0.20344885
1392,Trumpeter,Starting Oct 2003,0.358303604,2003,2003,0.089575901,
1392,Trumpeter,Starting Oct 2003,0.358303604,2003,2004,,0.268727703
1393,Trumpeter,Starting Oct 2004,0.279567943,2004,2004,0.069891986,
1393,Trumpeter,Starting Oct 2004,0.279567943,2004,2005,,0.209675957
1394,Trumpeter,Starting Oct 2005,0.314063756,2005,2005,0.078515939,
1394,Trumpeter,Starting Oct 2005,0.314063756,2005,2006,,0.235547817
1395,Trumpeter,Starting Oct 2006,0.317421778,2006,2006,0.079355445,
1395,Trumpeter,Starting Oct 2006,0.317421778,2006,2007,,0.238066334
1396,Trumpeter,Starting Oct 2007,0.293439028,2007,2007,0.073359757,
1396,Trumpeter,Starting Oct 2007,0.293439028,2007,2008,,0.220079271
1397,Trumpeter,Starting Oct 2008,0.320350614,2008,2008,0.080087654,
1397,Trumpeter,Starting Oct 2008,0.320350614,2008,2009,,0.240262961
1398,Trumpeter,Starting Oct 2009,0.32094752,2009,2009,0.08023688,
1398,Trumpeter,Starting Oct 2009,0.32094752,2009,2010,,0.24071064
1399,Trumpeter,Starting Oct 2010,0.30038496,2010,2010,0.07509624,
1399,Trumpeter,Starting Oct 2010,0.30038496,2010,2011,,0.22528872
1400,Trumpeter,Starting Oct 2011,0.330169693,2011,2011,0.082542423,
1400,Trumpeter,Starting Oct 2011,0.330169693,2011,2012,,0.24762727
1401,Trumpeter,Starting Oct 2012,0.6559004,2012,2012,0.1639751,
1401,Trumpeter,Starting Oct 2012,0.6559004,2012,2013,,0.4919253
1402,Trumpeter,Starting Oct 2013,0.407104661,2013,2013,0.101776165,
1402,Trumpeter,Starting Oct 2013,0.407104661,2013,2014,,0.305328496
1403,Trumpeter,Starting Oct 2014,0.361435429,2014,2014,0.090358857,
1403,Trumpeter,Starting Oct 2014,0.361435429,2014,2015,,0.271076572
1404,Trumpeter,Starting Oct 2015,0.573612742,2015,2015,0.143403185,
1404,Trumpeter,Starting Oct 2015,0.573612742,2015,2016,,0.430209556
1405,Trumpeter,Starting Oct 2016,0.585565525,2016,2016,0.146391381,
1405,Trumpeter,Starting Oct 2016,0.585565525,2016,2017,,0.439174144
1406,Trumpeter,Starting Oct 2017,0.63686637,2017,2017,0.159216593,
1406,Trumpeter,Starting Oct 2017,0.63686637,2017,2018,,0.477649778
1407,Trumpeter,Starting Oct 2018,0.385195084,2018,2018,0.096298771,
1407,Trumpeter,Starting Oct 2018,0.385195084,2018,2019,,0.288896313
1408,Trumpeter,Starting Oct 2019,0.410031731,2019,2019,0.102507933,
1408,Trumpeter,Starting Oct 2019,0.410031731,2019,2020,,0.307523798
1409,Trumpeter,Starting Oct 2020,0.482925265,2020,2020,0.120731316,
1409,Trumpeter,Starting Oct 2020,0.482925265,2020,2021,,0.362193949
1410,Trumpeter,Starting Oct 2021,0.461786933,2021,2021,0.115446733,
1410,Trumpeter,Starting Oct 2021,0.461786933,2021,2022,,0.3463402
1411,Tuatua,Starting Oct 2008,1.1593,2008,2008,0.289825,
1411,Tuatua,Starting Oct 2008,1.1593,2008,2009,,0.869475
1412,White Warehou,Starting Oct 2001,0.179981544,2001,2001,0.044995386,
1412,White Warehou,Starting Oct 2001,0.179981544,2001,2002,,0.134986158
1413,White Warehou,Starting Oct 2002,0.192082473,2002,2002,0.048020618,
1413,White Warehou,Starting Oct 2002,0.192082473,2002,2003,,0.144061855
1414,White Warehou,Starting Oct 2003,0.154287567,2003,2003,0.038571892,
1414,White Warehou,Starting Oct 2003,0.154287567,2003,2004,,0.115715675
1415,White Warehou,Starting Oct 2004,0.162589499,2004,2004,0.040647375,
1415,White Warehou,Starting Oct 2004,0.162589499,2004,2005,,0.121942124
1416,White Warehou,Starting Oct 2005,0.154951075,2005,2005,0.038737769,
1416,White Warehou,Starting Oct 2005,0.154951075,2005,2006,,0.116213306
1417,White Warehou,Starting Oct 2006,0.473316425,2006,2006,0.118329106,
1417,White Warehou,Starting Oct 2006,0.473316425,2006,2007,,0.354987319
1418,White Warehou,Starting Oct 2007,0.400558391,2007,2007,0.100139598,
1418,White Warehou,Starting Oct 2007,0.400558391,2007,2008,,0.300418793
1419,White Warehou,Starting Oct 2008,0.389581331,2008,2008,0.097395333,
1419,White Warehou,Starting Oct 2008,0.389581331,2008,2009,,0.292185998
1420,White Warehou,Starting Oct 2009,0.506403932,2009,2009,0.126600983,
1420,White Warehou,Starting Oct 2009,0.506403932,2009,2010,,0.379802949
1421,White Warehou,Starting Oct 2010,0.496677712,2010,2010,0.124169428,
1421,White Warehou,Starting Oct 2010,0.496677712,2010,2011,,0.372508284
1422,White Warehou,Starting Oct 2011,0.48803614,2011,2011,0.122009035,
1422,White Warehou,Starting Oct 2011,0.48803614,2011,2012,,0.366027105
1423,White Warehou,Starting Oct 2012,0.329133928,2012,2012,0.082283482,
1423,White Warehou,Starting Oct 2012,0.329133928,2012,2013,,0.246850446
1424,White Warehou,Starting Oct 2013,0.317734601,2013,2013,0.07943365,
1424,White Warehou,Starting Oct 2013,0.317734601,2013,2014,,0.23830095
1425,White Warehou,Starting Oct 2014,0.27720074,2014,2014,0.069300185,
1425,White Warehou,Starting Oct 2014,0.27720074,2014,2015,,0.207900555
1426,White Warehou,Starting Oct 2015,0.219471458,2015,2015,0.054867865,
1426,White Warehou,Starting Oct 2015,0.219471458,2015,2016,,0.164603594
1427,White Warehou,Starting Oct 2016,0.318322542,2016,2016,0.079580635,
1427,White Warehou,Starting Oct 2016,0.318322542,2016,2017,,0.238741906
1428,White Warehou,Starting Oct 2017,0.376284594,2017,2017,0.094071149,
1428,White Warehou,Starting Oct 2017,0.376284594,2017,2018,,0.282213446
1429,White Warehou,Starting Oct 2018,0.282107545,2018,2018,0.070526886,
1429,White Warehou,Starting Oct 2018,0.282107545,2018,2019,,0.211580658
1430,White Warehou,Starting Oct 2019,0.723070914,2019,2019,0.180767729,
1430,White Warehou,Starting Oct 2019,0.723070914,2019,2020,,0.542303186
1431,White Warehou,Starting Oct 2020,0.794413249,2020,2020,0.198603312,
1431,White Warehou,Starting Oct 2020,0.794413249,2020,2021,,0.595809937
1432,Yellow Eyed Mullet,Starting Oct 2001,0.190045212,2001,2001,0.047511303,
1432,Yellow Eyed Mullet,Starting Oct 2001,0.190045212,2001,2002,,0.142533909
1433,Yellow Eyed Mullet,Starting Oct 2002,0.148189547,2002,2002,0.037047387,
1433,Yellow Eyed Mullet,Starting Oct 2002,0.148189547,2002,2003,,0.11114216
1434,Yellow Eyed Mullet,Starting Oct 2003,0.182130585,2003,2003,0.045532646,
1434,Yellow Eyed Mullet,Starting Oct 2003,0.182130585,2003,2004,,0.136597939
1435,Yellow Eyed Mullet,Starting Oct 2004,0.201036136,2004,2004,0.050259034,
1435,Yellow Eyed Mullet,Starting Oct 2004,0.201036136,2004,2005,,0.150777102
1436,Yellow Eyed Mullet,Starting Oct 2005,0.172665982,2005,2005,0.043166496,
1436,Yellow Eyed Mullet,Starting Oct 2005,0.172665982,2005,2006,,0.129499487
1437,Yellow Eyed Mullet,Starting Oct 2006,0.208596468,2006,2006,0.052149117,
1437,Yellow Eyed Mullet,Starting Oct 2006,0.208596468,2006,2007,,0.156447351
1438,Yellow Eyed Mullet,Starting Oct 2007,0.190312078,2007,2007,0.047578019,
1438,Yellow Eyed Mullet,Starting Oct 2007,0.190312078,2007,2008,,0.142734058
1439,Yellow Eyed Mullet,Starting Oct 2008,0.174326399,2008,2008,0.0435816,
1439,Yellow Eyed Mullet,Starting Oct 2008,0.174326399,2008,2009,,0.130744799
1440,Yellow Eyed Mullet,Starting Oct 2009,0.215413911,2009,2009,0.053853478,
1440,Yellow Eyed Mullet,Starting Oct 2009,0.215413911,2009,2010,,0.161560433
1441,Yellow Eyed Mullet,Starting Oct 2010,0.199589229,2010,2010,0.049897307,
1441,Yellow Eyed Mullet,Starting Oct 2010,0.199589229,2010,2011,,0.149691922
1442,Yellow Eyed Mullet,Starting Oct 2011,0.171179079,2011,2011,0.04279477,
1442,Yellow Eyed Mullet,Starting Oct 2011,0.171179079,2011,2012,,0.128384309
1443,Yellow Eyed Mullet,Starting Oct 2012,0.160057149,2012,2012,0.040014287,
1443,Yellow Eyed Mullet,Starting Oct 2012,0.160057149,2012,2013,,0.120042862
1444,Yellow Eyed Mullet,Starting Oct 2013,0.205164077,2013,2013,0.051291019,
1444,Yellow Eyed Mullet,Starting Oct 2013,0.205164077,2013,2014,,0.153873058
1445,Yellow Eyed Mullet,Starting Oct 2014,0.229655526,2014,2014,0.057413881,
1445,Yellow Eyed Mullet,Starting Oct 2014,0.229655526,2014,2015,,0.172241644
1446,Yellow Eyed Mullet,Starting Oct 2015,0.194372022,2015,2015,0.048593006,
1446,Yellow Eyed Mullet,Starting Oct 2015,0.194372022,2015,2016,,0.145779017
1447,Yellow Eyed Mullet,Starting Oct 2016,0.268785801,2016,2016,0.06719645,
1447,Yellow Eyed Mullet,Starting Oct 2016,0.268785801,2016,2017,,0.201589351
1448,Yellow Eyed Mullet,Starting Oct 2017,0.260299065,2017,2017,0.065074766,
1448,Yellow Eyed Mullet,Starting Oct 2017,0.260299065,2017,2018,,0.195224299
1449,Yellow Eyed Mullet,Starting Oct 2018,0.206828833,2018,2018,0.051707208,
1449,Yellow Eyed Mullet,Starting Oct 2018,0.206828833,2018,2019,,0.155121625
1450,Yellow Eyed Mullet,Starting Oct 2019,0.2478915,2019,2019,0.061972875,
1450,Yellow Eyed Mullet,Starting Oct 2019,0.2478915,2019,2020,,0.185918625
1451,Yellow Eyed Mullet,Starting Oct 2020,0.226293584,2020,2020,0.056573396,
1451,Yellow Eyed Mullet,Starting Oct 2020,0.226293584,2020,2021,,0.169720188
1452,Yellowfin Tuna,Starting Oct 2004,2.1095,2004,2004,0.527375,
1452,Yellowfin Tuna,Starting Oct 2004,2.1095,2004,2005,,1.582125
1453,Yellowfin Tuna,Starting Oct 2005,2.8789,2005,2005,0.719725,
1453,Yellowfin Tuna,Starting Oct 2005,2.8789,2005,2006,,2.159175
1454,Yellowfin Tuna,Starting Oct 2006,1.7464,2006,2006,0.4366,
1454,Yellowfin Tuna,Starting Oct 2006,1.7464,2006,2007,,1.3098
1455,Yellowfin Tuna,Starting Oct 2007,3.022,2007,2007,0.7555,
