,species,fishing_year,wt_ace,TACC,units.TACC,Catch,Units.Catch,wt_port_price
1,Alfonsino,2001,0.205,2727,Tonnes,NA,Tonnes,NA
2,Alfonsino,2002,0.859,2995.7,Tonnes,2904.2,Tonnes,NA
3,Alfonsino,2003,0.993,2995.7,Tonnes,2926.8,Tonnes,NA
4,Alfonsino,2004,1.045,2995.7,Tonnes,2583.9,Tonnes,NA
5,Alfonsino,2005,1.036,2995.7,Tonnes,3052.5,Tonnes,NA
6,Alfonsino,2006,0.933,2995.7,Tonnes,2903.4,Tonnes,NA
7,Alfonsino,2007,0.992,2995.7,Tonnes,2676.7,Tonnes,NA
8,Alfonsino,2008,0.932,2995.7,Tonnes,2748.3,Tonnes,0.447916667
9,Alfonsino,2009,0.914,2995.7,Tonnes,2665.2,Tonnes,1.791666667
10,Alfonsino,2010,0.966,2995.7,Tonnes,2865.2,Tonnes,1.79375
11,Alfonsino,2011,1.006,2995.7,Tonnes,2835.7,Tonnes,1.908333333
12,Alfonsino,2012,1.015,2995.7,Tonnes,2699.3,Tonnes,2.15375
13,Alfonsino,2013,1.117,2995.7,Tonnes,2679,Tonnes,1.922916667
14,Alfonsino,2014,1.135,2995.7,Tonnes,2567.8,Tonnes,1.907916667
15,Alfonsino,2015,1.102,2995.7,Tonnes,2693.3,Tonnes,1.848333333
16,Alfonsino,2016,1.103,2995.7,Tonnes,2728.9,Tonnes,1.991666667
17,Alfonsino,2017,1.14,2995.7,Tonnes,2651.8,Tonnes,1.855
18,Alfonsino,2018,1.077,2995.7,Tonnes,2531,Tonnes,1.743779092
19,Alfonsino,2019,1.151,2995.7,Tonnes,2342.2,Tonnes,1.92414207
20,Alfonsino,2020,1.145,NA,NA,NA,NA,1.970528571
21,Alfonsino,2021,1.33,NA,NA,NA,NA,2.10650792
22,Alfonsino,2022,1.036,NA,NA,NA,NA,1.654246047
23,Anchovy,2002,0.013,NA,NA,NA,NA,NA
24,Anchovy,2003,0.048,560,Tonnes,8.3,Tonnes,NA
25,Anchovy,2004,0.031,560,Tonnes,14.5,Tonnes,NA
26,Anchovy,2005,0.013,560,Tonnes,11.7,Tonnes,NA
27,Anchovy,2006,0.044,560,Tonnes,10,Tonnes,NA
28,Anchovy,2007,0.026,560,Tonnes,2.6,Tonnes,NA
29,Anchovy,2008,0.028,560,Tonnes,0.4,Tonnes,0.1725
30,Anchovy,2009,0.024,560,Tonnes,1.7,Tonnes,0.69
31,Anchovy,2010,0.03,560,Tonnes,12.5,Tonnes,0.725
32,Anchovy,2011,0.038,560,Tonnes,1.2,Tonnes,0.83
33,Anchovy,2012,0.006,560,Tonnes,0.7,Tonnes,0.8275
34,Anchovy,2013,0.017,560,Tonnes,0.5,Tonnes,0.82
35,Anchovy,2015,0.008,560,Tonnes,1,Tonnes,0.82
36,Anchovy,2016,0.032,560,Tonnes,12.6,Tonnes,0.82
37,Anchovy,2017,0.031,560,Tonnes,9.4,Tonnes,0.82
38,Anchovy,2018,0.035,560,Tonnes,0.2,Tonnes,0.82
39,Anchovy,2019,0.036,560,Tonnes,3.6,Tonnes,0.82
40,Anchovy,2020,0.01,NA,NA,NA,NA,0.82
41,Anchovy,2021,0.03,NA,NA,NA,NA,0.82
42,Arrow Squid,2001,0.034,127332.3,Tonnes,NA,Tonnes,NA
43,Arrow Squid,2002,0.146,127332.4,Tonnes,48173.1,Tonnes,NA
44,Arrow Squid,2003,0.143,127332.4,Tonnes,43719.4,Tonnes,NA
45,Arrow Squid,2004,0.082,127332.4,Tonnes,84962.3,Tonnes,NA
46,Arrow Squid,2005,0.161,127332.4,Tonnes,86074.5,Tonnes,NA
47,Arrow Squid,2006,0.185,127332.4,Tonnes,72418.4,Tonnes,NA
48,Arrow Squid,2007,0.181,127332.4,Tonnes,70252.7,Tonnes,NA
49,Arrow Squid,2008,0.147,127332.4,Tonnes,56035.2,Tonnes,NA
50,Arrow Squid,2009,0.124,127332.4,Tonnes,46310.9,Tonnes,NA
51,Arrow Squid,2010,0.135,127332.4,Tonnes,32436,Tonnes,NA
52,Arrow Squid,2011,0.11,127332.4,Tonnes,37304.4,Tonnes,NA
53,Arrow Squid,2012,0.102,127332.4,Tonnes,35207,Tonnes,NA
54,Arrow Squid,2013,0.098,127332.4,Tonnes,24636.4,Tonnes,NA
55,Arrow Squid,2014,0.12,127332.4,Tonnes,15053.2,Tonnes,NA
56,Arrow Squid,2015,0.088,127332.4,Tonnes,16310.1,Tonnes,NA
57,Arrow Squid,2016,0.065,127332.4,Tonnes,43126.7,Tonnes,NA
58,Arrow Squid,2017,0.07,82120.3,Tonnes,18462.1,Tonnes,NA
59,Arrow Squid,2018,0.078,NA,Tonnes,23069.3,Tonnes,NA
60,Arrow Squid,2018,0.078,82120.3,Tonnes,NA,Tonnes,NA
61,Arrow Squid,2019,0.076,82120.3,Tonnes,43391.8,Tonnes,NA
62,Arrow Squid,2020,0.081,NA,NA,NA,NA,NA
63,Arrow Squid,2021,0.083,NA,NA,NA,NA,NA
64,Arrow Squid,2022,0.085,NA,NA,NA,NA,NA
65,Barracouta,2001,0.019,32421,Tonnes,NA,Tonnes,NA
66,Barracouta,2002,0.076,32672.5,Tonnes,21600.2,Tonnes,NA
67,Barracouta,2003,0.077,32672.5,Tonnes,25036.2,Tonnes,NA
68,Barracouta,2004,0.077,32672.5,Tonnes,22459.1,Tonnes,NA
69,Barracouta,2005,0.084,32672.5,Tonnes,26932,Tonnes,NA
70,Barracouta,2006,0.104,32672.5,Tonnes,27881.7,Tonnes,NA
71,Barracouta,2007,0.104,32672.5,Tonnes,29617.6,Tonnes,NA
72,Barracouta,2008,0.119,32672.5,Tonnes,27968.5,Tonnes,0.062
73,Barracouta,2009,0.114,32672.5,Tonnes,26445,Tonnes,0.248
74,Barracouta,2010,0.108,32672.5,Tonnes,28450.7,Tonnes,0.272
75,Barracouta,2011,0.114,32672.5,Tonnes,26940,Tonnes,0.3555
76,Barracouta,2012,0.117,32672.5,Tonnes,26441.4,Tonnes,0.39
77,Barracouta,2013,0.115,32672.5,Tonnes,24972,Tonnes,0.386
78,Barracouta,2014,0.119,32672.5,Tonnes,26314.3,Tonnes,0.374
79,Barracouta,2015,0.125,32672.5,Tonnes,24327.7,Tonnes,0.362
80,Barracouta,2016,0.118,32672.5,Tonnes,21511,Tonnes,0.339
81,Barracouta,2017,0.11,33402.5,Tonnes,28169.6,Tonnes,0.361
82,Barracouta,2018,0.114,NA,Tonnes,29070.9,Tonnes,0.363365112
83,Barracouta,2018,0.114,33402.5,Tonnes,NA,Tonnes,0.363365112
84,Barracouta,2019,0.121,33402.5,Tonnes,18408.6,Tonnes,0.46795161
85,Barracouta,2020,0.12,NA,NA,NA,NA,0.30210002
86,Barracouta,2021,0.111,NA,NA,NA,NA,0.302519628
87,Barracouta,2022,0.084,NA,NA,NA,NA,0.223278062
88,Bigeye Tuna,2004,2.024,NA,NA,NA,NA,NA
89,Bigeye Tuna,2005,7.386,714,Tonnes,162.3,Tonnes,NA
90,Bigeye Tuna,2006,3.939,714,Tonnes,177.4,Tonnes,NA
91,Blue Cod,2001,0.134,2664.7,Tonnes,NA,Tonnes,NA
92,Blue Cod,2002,0.55,2681.5,Tonnes,2324.3,Tonnes,NA
93,Blue Cod,2003,0.615,2681.5,Tonnes,2457.5,Tonnes,NA
94,Blue Cod,2004,0.677,2681.5,Tonnes,2501.9,Tonnes,NA
95,Blue Cod,2005,0.644,2681.5,Tonnes,2452.3,Tonnes,NA
96,Blue Cod,2006,0.687,2681.5,Tonnes,2187.4,Tonnes,NA
97,Blue Cod,2007,0.704,2681.5,Tonnes,2419.8,Tonnes,NA
98,Blue Cod,2008,0.745,2681.5,Tonnes,2316,Tonnes,0.9446875
99,Blue Cod,2009,0.811,2681.5,Tonnes,2418.2,Tonnes,3.77875
100,Blue Cod,2010,0.924,2681.5,Tonnes,2162.5,Tonnes,4.02625
101,Blue Cod,2011,0.925,2681.5,Tonnes,2342.6,Tonnes,4.6665625
102,Blue Cod,2012,0.97,2331.6,Tonnes,2216.5,Tonnes,4.3515625
103,Blue Cod,2013,1.063,2331.6,Tonnes,2193.5,Tonnes,4.434375
104,Blue Cod,2014,1.188,2331.6,Tonnes,2176.1,Tonnes,4.819375
105,Blue Cod,2015,1.31,2331.6,Tonnes,2207.4,Tonnes,4.9271875
106,Blue Cod,2016,1.372,2331.6,Tonnes,2105.7,Tonnes,4.94875
107,Blue Cod,2017,1.405,2331.6,Tonnes,2155.1,Tonnes,5.7421875
108,Blue Cod,2018,1.436,NA,Tonnes,2048.7,Tonnes,5.89426103
109,Blue Cod,2018,1.436,2331.6,Tonnes,NA,Tonnes,5.89426103
110,Blue Cod,2019,1.565,2331.6,Tonnes,1833.7,Tonnes,5.799861732
111,Blue Cod,2020,1.727,NA,NA,NA,NA,5.866144322
112,Blue Cod,2021,1.908,NA,NA,NA,NA,6.521097613
113,Blue Cod,2022,1.657,NA,NA,NA,NA,6.100679799
114,Blue Mackerel,2002,0.026,NA,NA,NA,NA,NA
115,Blue Mackerel,2003,0.111,11550,Tonnes,11373.8,Tonnes,NA
116,Blue Mackerel,2004,0.134,11550,Tonnes,9372.8,Tonnes,NA
117,Blue Mackerel,2005,0.129,11550,Tonnes,12746.2,Tonnes,NA
118,Blue Mackerel,2006,0.12,11550,Tonnes,10643,Tonnes,NA
119,Blue Mackerel,2007,0.119,11550,Tonnes,10688.3,Tonnes,NA
120,Blue Mackerel,2008,0.118,11550,Tonnes,8982.3,Tonnes,0.09
121,Blue Mackerel,2009,0.122,11550,Tonnes,6740,Tonnes,0.36
122,Blue Mackerel,2010,0.114,11550,Tonnes,11815.5,Tonnes,0.419
123,Blue Mackerel,2011,0.105,11550,Tonnes,8638.2,Tonnes,0.5695
124,Blue Mackerel,2012,0.114,11550,Tonnes,10816.7,Tonnes,0.4725
125,Blue Mackerel,2013,0.117,11550,Tonnes,9716.2,Tonnes,0.458
126,Blue Mackerel,2014,0.115,11550,Tonnes,8092.2,Tonnes,0.572
127,Blue Mackerel,2015,0.12,11550,Tonnes,9128.9,Tonnes,0.521
128,Blue Mackerel,2016,0.123,11550,Tonnes,8033,Tonnes,0.3795
129,Blue Mackerel,2017,0.116,11550,Tonnes,8383.7,Tonnes,0.4135
130,Blue Mackerel,2018,0.115,11550,Tonnes,11399.7,Tonnes,0.411020511
131,Blue Mackerel,2019,0.093,11550,Tonnes,10299.5,Tonnes,0.390911467
132,Blue Mackerel,2020,0.095,NA,NA,NA,NA,0.355756734
133,Blue Mackerel,2021,0.091,NA,NA,NA,NA,0.404827724
134,Blue Mackerel,2022,0.068,NA,NA,NA,NA,0.303620793
135,Blue Moki,2001,0.1,604.1,Tonnes,NA,Tonnes,NA
136,Blue Moki,2002,0.418,608.1,Tonnes,452.4,Tonnes,NA
137,Blue Moki,2003,0.485,608.1,Tonnes,475.6,Tonnes,NA
138,Blue Moki,2004,0.5,608.1,Tonnes,441.2,Tonnes,NA
139,Blue Moki,2005,0.447,608.1,Tonnes,501.8,Tonnes,NA
140,Blue Moki,2006,0.48,608.1,Tonnes,483.5,Tonnes,NA
141,Blue Moki,2007,0.499,608.1,Tonnes,503.6,Tonnes,NA
142,Blue Moki,2008,0.526,608.1,Tonnes,534.7,Tonnes,0.2275
143,Blue Moki,2009,0.527,608.1,Tonnes,524.1,Tonnes,0.91
144,Blue Moki,2010,0.576,608.1,Tonnes,521.9,Tonnes,1.073
145,Blue Moki,2011,0.609,608.1,Tonnes,574.5,Tonnes,1.5765
146,Blue Moki,2012,0.635,608.1,Tonnes,571.3,Tonnes,1.6165
147,Blue Moki,2013,0.673,608.1,Tonnes,549,Tonnes,1.534
148,Blue Moki,2014,0.677,608.1,Tonnes,535,Tonnes,1.327
149,Blue Moki,2015,0.622,640.9,Tonnes,529.7,Tonnes,1.391
150,Blue Moki,2016,0.594,640.9,Tonnes,586.4,Tonnes,1.641
151,Blue Moki,2017,0.596,640.9,Tonnes,555.5,Tonnes,1.8985
152,Blue Moki,2018,0.65,640.9,Tonnes,619.8,Tonnes,1.454097587
153,Blue Moki,2019,0.663,640.9,Tonnes,543.3,Tonnes,1.588584914
154,Blue Moki,2020,0.617,NA,NA,NA,NA,1.703734471
155,Blue Moki,2021,0.638,NA,NA,NA,NA,1.758494526
156,Blue Moki,2022,0.436,NA,NA,NA,NA,1.316761465
157,Blue Shark,2004,0.017,NA,NA,NA,NA,NA
158,Blue Shark,2005,0.063,1860,Tonnes,752.4,Tonnes,NA
159,Blue Shark,2006,0.054,1860,Tonnes,656.2,Tonnes,NA
160,Blue Shark,2007,0.06,1860,Tonnes,789.9,Tonnes,NA
161,Blue Shark,2008,0.061,1860,Tonnes,682.8,Tonnes,0.1
162,Blue Shark,2009,0.059,1860,Tonnes,800.2,Tonnes,0.4
163,Blue Shark,2010,0.051,1860,Tonnes,695.7,Tonnes,0.4425
164,Blue Shark,2011,0.054,1860,Tonnes,770.4,Tonnes,0.57
165,Blue Shark,2012,0.054,1860,Tonnes,1005.8,Tonnes,0.57
166,Blue Shark,2013,0.051,1860,Tonnes,697.7,Tonnes,0.57
167,Blue Shark,2014,0.05,1860,Tonnes,117.1,Tonnes,0.55
168,Blue Shark,2015,0.054,1860,Tonnes,142.1,Tonnes,0.4
169,Blue Shark,2016,0.072,1860,Tonnes,162.5,Tonnes,0.13
170,Blue Shark,2017,0.081,1860,Tonnes,115.7,Tonnes,0.13
171,Blue Shark,2018,0.067,NA,Tonnes,121.1,Tonnes,0.128794538
172,Blue Shark,2018,0.067,1860,Tonnes,NA,Tonnes,0.128794538
173,Blue Shark,2019,0.049,1860,Tonnes,99.4,Tonnes,0.125178151
174,Blue Shark,2020,0.047,NA,NA,NA,NA,0.125178151
175,Blue Shark,2021,0.043,NA,NA,NA,NA,0.125178151
176,Blue Shark,2022,0.038,NA,NA,NA,NA,0.093883613
177,Blue Warehou,2001,0.063,4512,Tonnes,NA,Tonnes,NA
178,Blue Warehou,2002,0.257,4512.4,Tonnes,3112,Tonnes,NA
179,Blue Warehou,2003,0.27,4512.4,Tonnes,5101.1,Tonnes,NA
180,Blue Warehou,2004,0.265,4512.4,Tonnes,4819.9,Tonnes,NA
181,Blue Warehou,2005,0.262,4512.4,Tonnes,4283.8,Tonnes,NA
182,Blue Warehou,2006,0.275,4512.4,Tonnes,4569.8,Tonnes,NA
183,Blue Warehou,2007,0.337,4512.4,Tonnes,4447.7,Tonnes,NA
184,Blue Warehou,2008,0.592,4512.4,Tonnes,1530.1,Tonnes,0.241666667
185,Blue Warehou,2009,0.505,4512.4,Tonnes,3119.8,Tonnes,0.966666667
186,Blue Warehou,2010,0.323,4512.4,Tonnes,3385.7,Tonnes,1.21
187,Blue Warehou,2011,0.323,4512.4,Tonnes,2923.9,Tonnes,1.83875
188,Blue Warehou,2012,0.339,4512.4,Tonnes,3380.6,Tonnes,1.532083333
189,Blue Warehou,2013,0.336,4512.4,Tonnes,2769.6,Tonnes,1.588333333
190,Blue Warehou,2014,0.335,4512.4,Tonnes,2701.3,Tonnes,1.790833333
191,Blue Warehou,2015,0.311,4512.4,Tonnes,3713.3,Tonnes,1.72
192,Blue Warehou,2016,0.38,4512.4,Tonnes,2890.9,Tonnes,1.517916667
193,Blue Warehou,2017,0.348,4512.4,Tonnes,3448,Tonnes,1.630416667
194,Blue Warehou,2018,0.307,NA,Tonnes,2475.6,Tonnes,1.241424302
195,Blue Warehou,2018,0.307,4512.4,Tonnes,NA,Tonnes,1.241424302
196,Blue Warehou,2019,0.302,4512.4,Tonnes,2917.4,Tonnes,1.231016543
197,Blue Warehou,2020,0.323,NA,NA,NA,NA,1.422493744
198,Blue Warehou,2021,0.304,NA,NA,NA,NA,1.40112699
199,Blue Warehou,2022,0.214,NA,NA,NA,NA,1.0330155
200,Bluenose,2001,0.338,2489.9,Tonnes,NA,Tonnes,NA
201,Bluenose,2002,1.371,3058.4,Tonnes,2783.8,Tonnes,NA
202,Bluenose,2003,1.391,3058.4,Tonnes,3001.7,Tonnes,NA
203,Bluenose,2004,1.227,3058.4,Tonnes,3090,Tonnes,NA
204,Bluenose,2005,1.232,3233,Tonnes,3013.3,Tonnes,NA
205,Bluenose,2006,1.525,3233,Tonnes,2474.8,Tonnes,NA
206,Bluenose,2007,1.383,3233,Tonnes,2424.7,Tonnes,NA
207,Bluenose,2008,1.535,3233,Tonnes,2499,Tonnes,1.17375
208,Bluenose,2009,1.723,2335,Tonnes,2038.2,Tonnes,4.695
209,Bluenose,2010,1.715,2335,Tonnes,2059.1,Tonnes,4.7225
210,Bluenose,2011,1.79,2335,Tonnes,1695.9,Tonnes,4.72125
211,Bluenose,2012,1.956,1590,Tonnes,1219.9,Tonnes,4.46125
212,Bluenose,2013,2.135,1110,Tonnes,1139.2,Tonnes,4.52
213,Bluenose,2014,2.2,1110,Tonnes,1154,Tonnes,4.85875
214,Bluenose,2015,2.211,1110,Tonnes,1104.3,Tonnes,5.075833333
215,Bluenose,2016,2.357,1110,Tonnes,960.6,Tonnes,5.234166667
216,Bluenose,2017,2.404,910,Tonnes,823.4,Tonnes,5.7775
217,Bluenose,2018,2.388,NA,Tonnes,656.4,Tonnes,5.075332896
218,Bluenose,2018,2.388,630,Tonnes,NA,Tonnes,5.075332896
219,Bluenose,2019,2.58,630,Tonnes,671,Tonnes,5.078221763
220,Bluenose,2020,2.457,NA,NA,NA,NA,4.929215286
221,Bluenose,2021,2.469,NA,NA,NA,NA,4.975659934
222,Bluenose,2022,2.187,NA,NA,NA,NA,3.969065277
223,Butterfish,2002,0.299,NA,NA,NA,NA,NA
224,Butterfish,2003,1.183,162,Tonnes,130.2,Tonnes,NA
225,Butterfish,2004,1.162,162,Tonnes,126.2,Tonnes,NA
226,Butterfish,2005,1.177,162,Tonnes,131.9,Tonnes,NA
227,Butterfish,2006,1.079,162,Tonnes,94.8,Tonnes,NA
228,Butterfish,2007,0.966,162,Tonnes,116.8,Tonnes,NA
229,Butterfish,2008,0.954,162,Tonnes,114.5,Tonnes,0.8725
230,Butterfish,2009,1.062,162,Tonnes,122,Tonnes,3.49
231,Butterfish,2010,1.276,162,Tonnes,97.9,Tonnes,3.845
232,Butterfish,2011,1.037,162,Tonnes,116.2,Tonnes,4.870625
233,Butterfish,2012,0.868,162,Tonnes,119.5,Tonnes,4.7425
234,Butterfish,2013,0.979,162,Tonnes,110.4,Tonnes,4.695
235,Butterfish,2014,1.005,162,Tonnes,95.1,Tonnes,4.6096875
236,Butterfish,2015,0.912,162,Tonnes,99.3,Tonnes,4.56375
237,Butterfish,2016,0.94,162,Tonnes,94.5,Tonnes,4.71875
238,Butterfish,2017,0.874,162,Tonnes,114.3,Tonnes,4.67125
239,Butterfish,2018,0.968,162,Tonnes,105.3,Tonnes,4.586946645
240,Butterfish,2019,0.928,162,Tonnes,110.8,Tonnes,4.72640954
241,Butterfish,2020,0.972,NA,NA,NA,NA,4.81113539
242,Butterfish,2021,1,NA,NA,NA,NA,4.7427953
243,Butterfish,2022,0.6,NA,NA,NA,NA,3.486984254
244,Cardinalfish,2001,0.033,NA,NA,NA,NA,NA
245,Cardinalfish,2002,0.129,NA,NA,NA,NA,NA
246,Cardinalfish,2003,0.12,NA,NA,NA,NA,NA
247,Cardinalfish,2004,0.107,NA,NA,NA,NA,NA
248,Cardinalfish,2005,0.114,NA,NA,NA,NA,NA
249,Cardinalfish,2006,0.124,NA,NA,NA,NA,NA
250,Cardinalfish,2007,0.108,NA,NA,NA,NA,NA
251,Cardinalfish,2008,0.107,NA,NA,NA,NA,NA
252,Cardinalfish,2009,0.095,NA,NA,NA,NA,NA
253,Cardinalfish,2010,0.109,NA,NA,NA,NA,NA
254,Cardinalfish,2011,0.133,NA,NA,NA,NA,NA
255,Cardinalfish,2012,0.135,NA,NA,NA,NA,0.25
256,Cardinalfish,2013,0.123,NA,NA,NA,NA,1
257,Cardinalfish,2014,0.123,NA,NA,NA,NA,1
258,Cardinalfish,2015,0.123,NA,NA,NA,NA,1
259,Cardinalfish,2016,0.111,NA,NA,NA,NA,1
260,Cardinalfish,2017,0.118,NA,NA,NA,NA,1
261,Cardinalfish,2018,0.122,NA,NA,NA,NA,1
262,Cardinalfish,2019,0.127,NA,NA,NA,NA,1
263,Cardinalfish,2020,0.148,NA,NA,NA,NA,1
264,Cardinalfish,2021,0.153,NA,NA,NA,NA,1
265,Cardinalfish,2022,0.114,NA,NA,NA,NA,0.75
266,Cockle,2002,0.2,NA,NA,NA,NA,NA
267,Cockle,2003,0.803,1736,Tonnes,806.7,Tonnes,NA
268,Cockle,2004,0.856,3206,Tonnes,1533.4,Tonnes,NA
269,Cockle,2005,0.75,3206,Tonnes,1379.4,Tonnes,NA
270,Cockle,2006,0.263,3214,Tonnes,1539.7,Tonnes,NA
271,Cockle,2007,0.789,3214,Tonnes,1355,Tonnes,NA
272,Cockle,2010,0.254,3214,Tonnes,1214.4,Tonnes,NA
273,Cockle,2011,0.761,3214,Tonnes,1247.5,Tonnes,NA
274,Deepwater tuatua,2017,0.75,NA,NA,NA,NA,NA
275,Deepwater tuatua,2018,0.25,NA,NA,NA,NA,NA
276,Dredge Oyster,2001,0.073,NA,NA,NA,NA,NA
277,Dredge Oyster,2002,0.301,NA,NA,NA,NA,NA
278,Dredge Oyster,2003,0.346,NA,NA,NA,NA,NA
279,Dredge Oyster,2004,0.365,NA,NA,NA,NA,NA
280,Dredge Oyster,2005,0.238,NA,NA,NA,NA,NA
281,Dredge Oyster,2006,0.059,NA,NA,NA,NA,NA
282,Dredge Oyster,2007,0.238,NA,NA,NA,NA,NA
283,Dredge Oyster,2008,0.243,NA,NA,NA,NA,NA
284,Dredge Oyster,2009,0.222,NA,NA,NA,NA,NA
285,Dredge Oyster,2010,0.224,NA,NA,NA,NA,NA
286,Dredge Oyster,2011,0.221,NA,NA,NA,NA,NA
287,Dredge Oyster,2012,0.22,NA,NA,NA,NA,NA
288,Dredge Oyster,2013,0.212,NA,NA,NA,NA,NA
289,Dredge Oyster,2014,0.213,NA,NA,NA,NA,NA
290,Dredge Oyster,2015,0.214,NA,NA,NA,NA,NA
291,Dredge Oyster,2016,0.219,NA,NA,NA,NA,NA
292,Dredge Oyster,2017,0.238,NA,NA,NA,NA,NA
293,Dredge Oyster,2018,0.245,NA,NA,NA,NA,NA
294,Dredge Oyster,2019,0.244,NA,NA,NA,NA,NA
295,Dredge Oyster,2020,0.241,NA,NA,NA,NA,NA
296,Dredge Oyster,2021,0.18,NA,NA,NA,NA,NA
297,Elephant Fish,2001,0.177,1039.7,Tonnes,NA,Tonnes,NA
298,Elephant Fish,2002,0.742,1068.5,Tonnes,1055.3,Tonnes,NA
299,Elephant Fish,2003,0.868,1193.5,Tonnes,1125.7,Tonnes,NA
300,Elephant Fish,2004,0.924,1193.5,Tonnes,1138,Tonnes,NA
301,Elephant Fish,2005,0.878,1213.5,Tonnes,1189.6,Tonnes,NA
302,Elephant Fish,2006,0.813,1213.5,Tonnes,1260.4,Tonnes,NA
303,Elephant Fish,2007,0.774,1213.5,Tonnes,1250.8,Tonnes,NA
304,Elephant Fish,2008,0.682,1213.5,Tonnes,1435.9,Tonnes,0.58125
305,Elephant Fish,2009,0.744,1213.5,Tonnes,1384.2,Tonnes,2.325
306,Elephant Fish,2010,0.778,1283.5,Tonnes,1372,Tonnes,2.20875
307,Elephant Fish,2011,0.871,1283.5,Tonnes,1383.6,Tonnes,1.94125
308,Elephant Fish,2012,0.807,1283.5,Tonnes,1376.9,Tonnes,2.180833333
309,Elephant Fish,2013,0.772,1313.5,Tonnes,1435.4,Tonnes,2.154583333
310,Elephant Fish,2014,0.817,1313.5,Tonnes,1394.4,Tonnes,2.144583333
311,Elephant Fish,2015,0.688,1313.5,Tonnes,1339.6,Tonnes,2.2475
312,Elephant Fish,2016,0.596,1313.5,Tonnes,1400.1,Tonnes,2.259583333
313,Elephant Fish,2017,0.72,1313.5,Tonnes,1327.6,Tonnes,2.255416667
314,Elephant Fish,2018,0.642,NA,Tonnes,1345.9,Tonnes,2.352058006
315,Elephant Fish,2018,0.642,1313.5,Tonnes,NA,Tonnes,2.352058006
316,Elephant Fish,2019,0.811,1463.5,Tonnes,1353.6,Tonnes,2.287137143
317,Elephant Fish,2020,0.675,NA,NA,NA,NA,2.265682897
318,Elephant Fish,2021,0.609,NA,NA,NA,NA,2.010921385
319,Elephant Fish,2022,0.48,NA,NA,NA,NA,1.563872476
320,Flatfish,2001,0.126,NA,NA,NA,NA,NA
321,Flatfish,2002,0.53,NA,NA,NA,NA,NA
322,Flatfish,2003,0.603,NA,NA,NA,NA,NA
323,Flatfish,2004,0.591,NA,NA,NA,NA,NA
324,Flatfish,2005,0.606,NA,NA,NA,NA,NA
325,Flatfish,2006,0.62,NA,NA,NA,NA,NA
326,Flatfish,2007,0.643,NA,NA,NA,NA,NA
327,Flatfish,2008,0.689,NA,NA,NA,NA,0.8295
328,Flatfish,2009,0.672,NA,NA,NA,NA,3.318
329,Flatfish,2010,0.556,NA,NA,NA,NA,3.265
330,Flatfish,2011,0.633,NA,NA,NA,NA,3.0675
331,Flatfish,2012,0.791,NA,NA,NA,NA,2.947
332,Flatfish,2013,0.626,NA,NA,NA,NA,3.282
333,Flatfish,2014,0.587,NA,NA,NA,NA,4.34
334,Flatfish,2015,0.587,NA,NA,NA,NA,4.6665
335,Flatfish,2016,0.59,NA,NA,NA,NA,5.2665
336,Flatfish,2017,0.693,NA,NA,NA,NA,4.3435
337,Flatfish,2018,0.66,NA,NA,NA,NA,4.467616266
338,Flatfish,2019,0.678,NA,NA,NA,NA,4.780907988
339,Flatfish,2020,0.791,NA,NA,NA,NA,4.730763011
340,Flatfish,2021,0.896,NA,NA,NA,NA,5.153306438
341,Flatfish,2022,0.946,NA,NA,NA,NA,3.867150375
342,Frostfish,2001,0.013,3858,Tonnes,NA,Tonnes,NA
343,Frostfish,2002,0.054,3858,Tonnes,2914.1,Tonnes,NA
344,Frostfish,2003,0.06,3858,Tonnes,2251.7,Tonnes,NA
345,Frostfish,2004,0.06,3858,Tonnes,1809,Tonnes,NA
346,Frostfish,2005,0.059,3858,Tonnes,2661.1,Tonnes,NA
347,Frostfish,2006,0.061,3858,Tonnes,2121.9,Tonnes,NA
348,Frostfish,2007,0.067,4019,Tonnes,1971,Tonnes,NA
349,Frostfish,2008,0.069,4019,Tonnes,1838.4,Tonnes,0.083
350,Frostfish,2009,0.066,4019,Tonnes,1370,Tonnes,0.332
351,Frostfish,2010,0.065,4019,Tonnes,1387.1,Tonnes,0.37975
352,Frostfish,2011,0.066,4019,Tonnes,1105.7,Tonnes,0.614
353,Frostfish,2012,0.072,4019,Tonnes,1665.4,Tonnes,0.885
354,Frostfish,2013,0.073,4019,Tonnes,1814.3,Tonnes,0.934
355,Frostfish,2014,0.078,4019,Tonnes,2119.7,Tonnes,1.099
356,Frostfish,2015,0.066,4019,Tonnes,2322.3,Tonnes,1.00675
357,Frostfish,2016,0.064,4019,Tonnes,2212,Tonnes,0.72
358,Frostfish,2017,0.071,4019,Tonnes,1985.4,Tonnes,0.68975
359,Frostfish,2018,0.061,4019,Tonnes,2693.3,Tonnes,0.686423397
360,Frostfish,2019,0.072,4019,Tonnes,2869.1,Tonnes,0.660865628
361,Frostfish,2020,0.072,NA,NA,NA,NA,0.608954699
362,Frostfish,2021,0.066,NA,NA,NA,NA,0.611461293
363,Frostfish,2022,0.046,NA,NA,NA,NA,0.453618357
364,Garfish,2002,0.252,NA,NA,NA,NA,NA
365,Garfish,2003,1.084,50,Tonnes,6.1,Tonnes,NA
366,Garfish,2004,1.292,50,Tonnes,11.5,Tonnes,NA
367,Garfish,2005,1.18,50,Tonnes,13.8,Tonnes,NA
368,Garfish,2006,1.004,50,Tonnes,8.7,Tonnes,NA
