,species,starting_year,fishing_year,avg_price,wt_avg_price_2,wt_avg_price_1
1067,School Shark,2009,2009,2.19625,0.5490625,
1067,School Shark,2009,2010,2.19625,,1.6471875
1068,School Shark,2010,2010,2.13375,0.5334375,
1068,School Shark,2010,2011,2.13375,,1.6003125
1069,School Shark,2011,2011,2.1975,0.549375,
1069,School Shark,2011,2012,2.1975,,1.648125
1070,School Shark,2012,2012,2.18,0.545,
1070,School Shark,2012,2013,2.18,,1.635
1071,School Shark,2013,2013,2.25,0.5625,
1071,School Shark,2013,2014,2.25,,1.6875
1072,School Shark,2014,2014,2.4375,0.609375,
1072,School Shark,2014,2015,2.4375,,1.828125
1073,School Shark,2015,2015,2.34125,0.5853125,
1073,School Shark,2015,2016,2.34125,,1.7559375
1074,School Shark,2016,2016,2.415,0.60375,
1074,School Shark,2016,2017,2.415,,1.81125
1075,School Shark,2017,2017,2.1825,0.545625,
1075,School Shark,2017,2018,2.1825,,1.636875
1076,School Shark,2018,2018,2.123635237,0.530908809,
1076,School Shark,2018,2019,2.123635237,,1.592726427
1077,School Shark,2019,2019,2.285493761,0.57137344,
1077,School Shark,2019,2020,2.285493761,,1.71412032
1078,School Shark,2020,2020,2.215811529,0.553952882,
1078,School Shark,2020,2021,2.215811529,,1.661858647
1079,School Shark,2021,2021,2.864522447,0.716130612,
1079,School Shark,2021,2022,2.864522447,,2.148391835
1080,Sea Cucumber,2008,2008,1,0.25,
1080,Sea Cucumber,2008,2009,1,,0.75
1081,Sea Cucumber,2009,2009,1,0.25,
1081,Sea Cucumber,2009,2010,1,,0.75
1082,Sea Cucumber,2010,2010,1.21,0.3025,
1082,Sea Cucumber,2010,2011,1.21,,0.9075
1083,Sea Cucumber,2011,2011,1.21,0.3025,
1083,Sea Cucumber,2011,2012,1.21,,0.9075
1084,Sea Cucumber,2012,2012,1.2,0.3,
1084,Sea Cucumber,2012,2013,1.2,,0.9
1085,Sea Cucumber,2013,2013,1.2,0.3,
1085,Sea Cucumber,2013,2014,1.2,,0.9
1086,Sea Cucumber,2014,2014,1.2,0.3,
1086,Sea Cucumber,2014,2015,1.2,,0.9
1087,Sea Cucumber,2015,2015,1.2,0.3,
1087,Sea Cucumber,2015,2016,1.2,,0.9
1088,Sea Cucumber,2016,2016,1.496666667,0.374166667,
1088,Sea Cucumber,2016,2017,1.496666667,,1.1225
1089,Sea Cucumber,2017,2017,1.496666667,0.374166667,
1089,Sea Cucumber,2017,2018,1.496666667,,1.1225
1090,Sea Cucumber,2018,2018,1.496685252,0.374171313,
1090,Sea Cucumber,2018,2019,1.496685252,,1.122513939
1091,Sea Cucumber,2019,2019,1.496685252,0.374171313,
1091,Sea Cucumber,2019,2020,1.496685252,,1.122513939
1092,Sea Cucumber,2020,2020,1.496685252,0.374171313,
1092,Sea Cucumber,2020,2021,1.496685252,,1.122513939
1093,Sea Cucumber,2021,2021,2.083351919,0.52083798,
1093,Sea Cucumber,2021,2022,2.083351919,,1.562513939
1094,Sea Perch,2008,2008,0.525,0.13125,
1094,Sea Perch,2008,2009,0.525,,0.39375
1095,Sea Perch,2009,2009,0.525,0.13125,
1095,Sea Perch,2009,2010,0.525,,0.39375
1096,Sea Perch,2010,2010,0.798,0.1995,
1096,Sea Perch,2010,2011,0.798,,0.5985
1097,Sea Perch,2011,2011,0.899,0.22475,
1097,Sea Perch,2011,2012,0.899,,0.67425
1098,Sea Perch,2012,2012,0.613,0.15325,
1098,Sea Perch,2012,2013,0.613,,0.45975
1099,Sea Perch,2013,2013,0.737,0.18425,
1099,Sea Perch,2013,2014,0.737,,0.55275
1100,Sea Perch,2014,2014,0.748,0.187,
1100,Sea Perch,2014,2015,0.748,,0.561
1101,Sea Perch,2015,2015,0.887,0.22175,
1101,Sea Perch,2015,2016,0.887,,0.66525
1102,Sea Perch,2016,2016,0.786,0.1965,
1102,Sea Perch,2016,2017,0.786,,0.5895
1103,Sea Perch,2017,2017,0.547,0.13675,
1103,Sea Perch,2017,2018,0.547,,0.41025
1104,Sea Perch,2018,2018,0.531326281,0.13283157,
1104,Sea Perch,2018,2019,0.531326281,,0.39849471
1105,Sea Perch,2019,2019,0.623194114,0.155798528,
1105,Sea Perch,2019,2020,0.623194114,,0.467395585
1106,Sea Perch,2020,2020,0.819413478,0.20485337,
1106,Sea Perch,2020,2021,0.819413478,,0.614560109
1107,Sea Perch,2021,2021,0.693789363,0.173447341,
1107,Sea Perch,2021,2022,0.693789363,,0.520342022
1108,Seal Shark,2008,2008,2.05,0.5125,
1108,Seal Shark,2008,2009,2.05,,1.5375
1109,Seal Shark,2009,2009,2.05,0.5125,
1109,Seal Shark,2009,2010,2.05,,1.5375
1110,Seal Shark,2010,2010,0.78,0.195,
1110,Seal Shark,2010,2011,0.78,,0.585
1111,Seal Shark,2011,2011,0.63,0.1575,
1111,Seal Shark,2011,2012,0.63,,0.4725
1112,Seal Shark,2012,2012,3.602857143,0.900714286,
1112,Seal Shark,2012,2013,3.602857143,,2.702142857
1113,Seal Shark,2013,2013,2.352222222,0.588055556,
1113,Seal Shark,2013,2014,2.352222222,,1.764166667
1114,Seal Shark,2014,2014,2.182222222,0.545555556,
1114,Seal Shark,2014,2015,2.182222222,,1.636666667
1115,Seal Shark,2015,2015,2.182222222,0.545555556,
1115,Seal Shark,2015,2016,2.182222222,,1.636666667
1116,Seal Shark,2016,2016,5.17,1.2925,
1116,Seal Shark,2016,2017,5.17,,3.8775
1117,Seal Shark,2017,2017,NA,NA,
1117,Seal Shark,2017,2018,NA,,NA
1118,Seal Shark,2018,2018,1.11,0.2775,
1118,Seal Shark,2018,2019,1.11,,0.8325
1119,Seal Shark,2019,2019,1.114002032,0.278500508,
1119,Seal Shark,2019,2020,1.114002032,,0.835501524
1120,Seal Shark,2020,2020,1.114002032,0.278500508,
1120,Seal Shark,2020,2021,1.114002032,,0.835501524
1121,Seal Shark,2021,2021,0.06,0.015,
1121,Seal Shark,2021,2022,0.06,,0.045
1122,Short finned eel,2008,2008,3.5,0.875,
1122,Short finned eel,2008,2009,3.5,,2.625
1123,Short finned eel,2009,2009,3.5,0.875,
1123,Short finned eel,2009,2010,3.5,,2.625
1124,Short finned eel,2010,2010,4,1,
1124,Short finned eel,2010,2011,4,,3
1125,Short finned eel,2011,2011,4.34,1.085,
1125,Short finned eel,2011,2012,4.34,,3.255
1126,Short finned eel,2012,2012,4.31,1.0775,
1126,Short finned eel,2012,2013,4.31,,3.2325
1127,Short finned eel,2013,2013,4.31,1.0775,
1127,Short finned eel,2013,2014,4.31,,3.2325
1128,Short finned eel,2014,2014,4.31,1.0775,
1128,Short finned eel,2014,2015,4.31,,3.2325
1129,Short finned eel,2015,2015,4.31,1.0775,
1129,Short finned eel,2015,2016,4.31,,3.2325
1130,Short finned eel,2016,2016,4.31,1.0775,
1130,Short finned eel,2016,2017,4.31,,3.2325
1131,Short finned eel,2017,2017,5.376666667,1.344166667,
1131,Short finned eel,2017,2018,5.376666667,,4.0325
1132,Short finned eel,2018,2018,5.056507574,1.264126893,
1132,Short finned eel,2018,2019,5.056507574,,3.79238068
1133,Short finned eel,2019,2019,5.376698629,1.344174657,
1133,Short finned eel,2019,2020,5.376698629,,4.032523972
1134,Short finned eel,2020,2020,5.376698629,1.344174657,
1134,Short finned eel,2020,2021,5.376698629,,4.032523972
1135,Short finned eel,2021,2021,5.376698629,1.344174657,
1135,Short finned eel,2021,2022,5.376698629,,4.032523972
1136,Shortfinned eel,2008,2008,3.87,0.9675,
1136,Shortfinned eel,2008,2009,3.87,,2.9025
1137,Shortfinned eel,2009,2009,3.87,0.9675,
1137,Shortfinned eel,2009,2010,3.87,,2.9025
1138,Shortfinned eel,2010,2010,4.938,1.2345,
1138,Shortfinned eel,2010,2011,4.938,,3.7035
1139,Shortfinned eel,2011,2011,5.106,1.2765,
1139,Shortfinned eel,2011,2012,5.106,,3.8295
1140,Shortfinned eel,2012,2012,5.37,1.3425,
1140,Shortfinned eel,2012,2013,5.37,,4.0275
1141,Shortfinned eel,2013,2013,5.37,1.3425,
1141,Shortfinned eel,2013,2014,5.37,,4.0275
1142,Shortfinned eel,2014,2014,5.988,1.497,
1142,Shortfinned eel,2014,2015,5.988,,4.491
1143,Shortfinned eel,2015,2015,5.552,1.388,
1143,Shortfinned eel,2015,2016,5.552,,4.164
1144,Shortfinned eel,2016,2016,5.552,1.388,
1144,Shortfinned eel,2016,2017,5.552,,4.164
1145,Shortfinned eel,2017,2017,5.69,1.4225,
1145,Shortfinned eel,2017,2018,5.69,,4.2675
